# LAMMPS data file written by Ovito 3.0.0-dev503
4169 atoms
4 atom types
-51.39 51.39 xlo xhi
-44.5039 44.5039 ylo yhi
-10.6534 120.653 zlo zhi

Masses

1 0.0 # Cu
2 0.0 # Cu
3 0.0 # Cu
4 0.0 # Cu

Atoms  # atomic

30018	4	-41.83274475	-21.31273969	23.27016643
30577	4	-43.11087572	-22.01153993	25.33473384
30642	4	-41.83602343	-19.86565088	25.35531533
30796	4	-40.6664487	-22.10482011	25.30596401
28770	4	-39.27367692	-21.52342116	23.24316705
30554	4	-39.37255128	-20.09538001	25.15658219
29295	4	-40.66870986	-19.16729568	23.07940032
30961	4	-37.26484182	-21.32902812	24.43202503
28583	4	-42.68264285	-18.15910433	23.85950538
30567	4	-40.51597878	-17.7170916	25.17871283
27910	4	-38.06909532	-17.81455514	25.21544969
28079	4	-41.35766476	-15.8902065	23.93032342
29413	4	-40.15121256	-13.61988455	23.83449775
32187	4	-39.27295746	-15.65326774	25.28980864
32145	4	-33.10420464	-13.94689921	24.87840004
30527	4	-29.76375186	-13.06091556	23.884513
31977	4	-31.73188608	-11.68405391	24.5451126
48265	2	-34.67036628	-1.553720157	50.17195111
50264	2	-32.09295222	-1.496577149	50.45787898
35891	4	-46.98549671	-31.68214839	27.72108075
32470	4	-44.96955952	-32.79661506	26.96531939
34554	4	-48.28213836	-29.45597431	27.48317637
33486	4	-46.99917673	-28.72682241	25.55604024
33356	4	-45.74579519	-29.36705552	27.59050997
32904	4	-44.5117774	-28.74319985	25.53191784
34296	4	-43.74182158	-30.65731259	26.89759964
57636	2	-22.10736132	-1.351939474	51.23776273
32737	4	-49.06457167	-27.42864365	26.12922382
34168	4	-50.2664296	-28.11774204	28.07738405
34550	4	-49.00393147	-25.92663702	28.14443989
30896	4	-45.64918199	-26.30287299	25.51908207
34283	4	-46.87657047	-27.15895001	27.49512692
32093	4	-43.23233084	-26.36393234	25.45578844
31935	4	-42.25666086	-28.58084962	26.89582918
34311	4	-44.38515244	-27.2774194	27.48273376
32233	4	-41.0261787	-26.39820035	26.69886649
33347	4	-47.7962973	-25.4094127	26.00794791
33133	4	-45.63214106	-24.96971417	27.52699504
31293	4	-46.65596348	-23.03415055	26.01923453
34341	4	-47.74222474	-23.73642209	28.15439868
33611	4	-43.09909713	-25.08782752	27.45816875
33415	4	-44.35532568	-22.67402499	27.48649597
31874	4	-41.92263614	-22.93962426	27.44422644
32444	4	-39.66393258	-24.16339251	26.58998374
31056	4	-45.22849317	-20.89912045	25.93115459
32267	4	-46.46751635	-21.55003449	28.03312277
33959	4	-45.14984591	-19.49626851	27.9890828
32271	4	-43.03445879	-20.52777991	27.34353203
32451	4	-40.58813034	-20.6966277	27.26939439
33289	4	-38.43334764	-20.45203427	28.55230759
31346	4	-38.45452032	-21.89093436	26.53620628
31003	4	-37.24099686	-19.83663434	26.28701528
30015	4	-43.93322878	-18.7212776	26.01547233
30560	4	-42.59126115	-16.73560259	25.92340886
34494	4	-43.8984583	-17.20307155	28.00922168
32423	4	-41.816228	-18.40307471	27.49158601
30915	4	-39.3524064	-18.54406307	27.16759344
32396	4	-40.61331144	-16.40378151	27.2076499
33308	4	-37.13554458	-18.37414718	28.25000305
60349	2	-24.56668116	-1.557458484	50.98215384
34752	4	-42.69607619	-15.11841987	27.9614195
34633	4	-41.47217195	-14.5071143	25.80080512
34823	4	-39.20358096	-14.11031753	27.42143188
38813	4	-41.27310765	-12.99033238	27.93110052
29380	4	-36.68547096	-13.94494103	27.81469336
33212	4	-32.18062356	-15.62407318	26.28347438
35726	4	-32.22790236	-14.23421638	28.13603025
31106	4	-30.96853902	-13.61926149	25.93801509
38274	4	-35.41665186	-12.3629164	26.43551187
38803	4	-35.48972844	-10.69037083	28.30864924
38048	4	-33.02136396	-12.42628995	26.64420381
32873	4	-31.63332006	-10.03287021	26.60127037
34362	4	-29.75409054	-11.56602956	25.97740762
37465	4	-31.1058531	-12.1266897	27.97049306
36495	4	-46.07770264	-33.52674604	29.10712273
36688	4	-46.17788231	-32.10164216	31.17855064
37934	4	-47.03208689	-30.19055568	29.70841222
35736	4	-44.9021975	-31.41948638	29.01306751
38204	4	-44.86164052	-29.92468938	30.87314781
34726	4	-43.56851395	-29.23648107	28.80481819
34735	4	-50.29965837	-26.79553117	30.12136996
34892	4	-48.11512086	-27.86433683	29.38043614
34724	4	-48.13419683	-26.43691874	31.42198768
35499	4	-45.61906745	-27.980403	29.62608624
34368	4	-46.86343519	-25.76170557	29.54287504
36457	4	-45.61330149	-26.41431076	31.60080325
31621	4	-42.22474767	-27.04769026	28.71408257
37373	4	-43.51960094	-27.72762085	30.78152696
35693	4	-44.41633589	-25.69521674	29.46187689
36639	4	-42.20720312	-25.58644921	30.76515028
32884	4	-48.92297166	-24.56535173	30.0740104
56589	2	-27.0439875	-1.576595161	50.80754309
32110	4	-45.62125666	-23.41652806	29.39548497
35490	4	-46.78638102	-24.19516829	31.36356279
35170	4	-43.07123347	-23.72538512	29.37844438
35148	4	-44.41221441	-24.15244455	31.42906948
33408	4	-39.72508668	-22.64100309	28.58904445
35225	4	-40.90520664	-24.84314507	28.73554929
35703	4	-40.88989242	-23.39454313	30.63170252
33609	4	-47.75323248	-22.21705894	30.11827168
35084	4	-45.74632964	-21.96178457	31.38635735
32576	4	-46.3756927	-20.03173944	30.04479795
34854	4	-43.06245606	-22.07037409	31.3916687
35182	4	-44.32782175	-21.3264469	29.41606647
35585	4	-44.24745807	-19.86004339	31.50851848
35083	4	-43.04361649	-19.11896445	29.51144953
35760	4	-41.76573219	-19.88888192	31.48019126
31628	4	-41.77676048	-21.3607149	29.39238668
35660	4	-39.74677326	-21.22239678	30.61112103
32536	4	-40.4670555	-19.20690415	29.34768279
34062	4	-45.15018509	-17.96827161	30.08728878
36124	4	-43.11136906	-17.68914315	31.43460214
35652	4	-41.79797428	-16.96105934	29.37955091
36374	4	-40.536432	-17.67979733	31.40428317
34546	4	-38.37630474	-19.04054858	30.53808992
36704	4	-43.97564608	-15.72821231	30.14239407
37350	4	-42.73916157	-13.58882083	30.02952781
37325	4	-41.78285534	-15.56915537	31.46138022
36825	4	-40.47024168	-14.90052877	29.37269041
37555	4	-40.4778474	-13.23866414	31.37551333
39033	4	-32.19501276	-12.86821368	30.02665083
40268	4	-39.21057	-12.35882204	29.51609696
39487	4	-41.47151416	-11.43492107	29.9288334
40432	4	-39.19176126	-10.91547155	31.56074679
39553	4	-36.66337326	-12.30951172	29.66127396
37993	4	-33.0221862	-10.80732708	28.57266778
38560	4	-31.03575714	-10.78089176	30.08219873
36801	4	-35.40329046	-9.283246517	30.31125086
40800	4	-32.9548653	-9.319472691	30.4061913
38858	4	-46.84648676	-28.67092551	31.69773545
39805	4	-46.06196702	-30.56750372	33.01517245
57944	3	-14.77010268	-1.884829173	52.9066343
38032	4	-46.90506109	-27.22864312	33.61026536
36722	4	-44.73390553	-28.32940258	32.92797773
37059	4	-43.47921868	-26.24768816	32.76686667
35873	4	-50.31885767	-25.38342242	32.18106863
36676	4	-49.08219844	-23.12066613	32.17597858
37692	4	-50.34095537	-23.88230587	34.19296511
36272	4	-47.92806126	-24.97478761	33.41927794
36651	4	-45.60872778	-24.96410667	33.50005477
36669	4	-46.77963865	-22.79587667	33.3798854
36146	4	-42.28108139	-23.96089976	32.65134473
36937	4	-44.33621888	-22.56632555	33.47217017
35525	4	-43.50390644	-24.60629532	34.65350373
36930	4	-42.09048616	-22.49476328	34.64155318
37375	4	-49.04814742	-21.54122272	34.1405155
36530	4	-47.71406302	-20.81224884	32.11821761
36523	4	-45.56951721	-20.47508729	33.45048214
37643	4	-47.62880701	-19.29386477	34.15999046
36700	4	-42.98977004	-20.55839859	33.47239147
34968	4	-40.84127748	-21.94567416	32.68254893
36756	4	-39.5117154	-19.66244607	32.55640428
38236	4	-40.79810988	-20.25016458	34.5244821
36181	4	-46.47807185	-18.52296822	32.00911356
38595	4	-46.446097	-17.16097086	34.05110771
36106	4	-45.24097066	-16.41668764	32.16469196
37368	4	-44.30666963	-18.32750709	33.39781122
40716	4	-43.04151977	-16.07827998	33.42525321
37399	4	-41.89066128	-18.28896671	33.4146305
40638	4	-45.26923516	-14.9133459	34.12480274
39389	4	-43.83283327	-14.16345518	32.04894871
40314	4	-43.97498829	-12.76149333	33.97763398
40971	4	-41.7518055	-13.90435348	33.37501666
45041	4	-42.68491429	-12.08610214	32.03589163
44033	4	-40.42018782	-11.69455683	33.5321442
46330	4	-36.57241296	-10.84889372	31.76788958
43751	4	-35.42754654	-7.817021027	32.21581373
47449	4	-34.20508122	-8.414708404	34.34721567
41188	4	-45.89379839	-29.04689446	34.96067701
38630	1	-50.38167064	-27.1759505	36.78866788
39825	4	-45.81459612	-27.39544374	36.95907381
38037	4	-46.7874191	-25.56455329	35.54005717
38136	4	-44.66582406	-26.82819703	34.85732692
39839	4	-50.17579819	-22.36116257	36.19490281
37036	4	-48.10495592	-23.45960783	35.37806088
38868	4	-45.55820113	-23.44857086	35.49468936
38671	4	-46.83380371	-24.21937841	37.46918506
39785	4	-44.73743089	-25.31257221	36.84753538
39099	4	-43.40863966	-23.08515202	36.70368622
40816	4	-48.90766772	-20.10570492	36.22323003
44997	4	-48.10667234	-22.12360075	37.36937587
40443	4	-46.86843029	-21.27695856	35.37075777
39872	4	-46.84382476	-19.68843635	37.39880962
38297	4	-45.66081668	-21.96036045	37.30099219
39913	4	-45.53327698	-18.98215946	35.40683072
38836	4	-44.26942216	-21.17059424	35.4406906
38968	4	-42.00237286	-20.88407813	36.56913193
39537	4	-44.25596825	-19.76373695	37.37889205
41127	4	-47.68655909	-17.87516945	36.09597885
41103	4	-45.53241363	-17.58696219	37.39283435
39664	4	-43.0716857	-18.87490506	35.40506026
40858	4	-44.34677438	-16.77521106	35.39532278
40285	4	-43.10309527	-17.3314208	37.38309687
39527	4	-40.74877548	-18.80085057	36.47507671
43825	4	-46.53782815	-15.5387147	36.19069798
43429	4	-45.3856849	-13.43083198	36.05879937
39348	4	-43.1489146	-14.50230788	35.49778765
42149	4	-44.29592912	-15.23822437	37.48334867
45052	4	-42.97005684	-12.9598027	37.59776408
43396	4	-44.11896251	-11.35525909	36.17985397
46092	4	-41.80961925	-10.71769622	37.49197962
46656	4	-41.76615359	-12.36140326	35.46459169
48526	2	-37.23195222	-1.518028029	50.04824083
56253	2	-28.33099866	-3.640330012	50.71570094
54468	2	-17.0311599	-5.797879084	51.29065496
40222	3	-3.40417638	-42.30635082	40.57809736
40653	3	-0.86222142	-42.31542962	40.57853998
38479	3	-4.553154	-40.17403546	40.50927107
41537	3	-2.15930502	-40.1083388	40.5860644
38980	1	-6.99602904	-35.80731279	40.50595148
40909	3	-3.28988502	-38.00799505	40.31961149
41406	3	-2.0525166	-35.77607996	40.43557604
42360	3	-0.84629052	-37.87774103	40.46014105
44095	3	-3.29851854	-33.70031125	40.32470154
45600	3	-0.8875053	-33.52434283	40.35988925
44208	3	-1.98858744	-31.45864981	40.38246251
45381	3	-0.75101346	-29.23149664	40.2299824
40623	1	-50.3820571	-25.7254794	38.79414647
40154	4	-45.78203542	-25.93678391	38.96366718
42518	1	-50.45454577	-24.24866198	40.72083999
40771	4	-46.75434449	-22.73517335	39.34055198
39788	4	-44.47273127	-23.83940411	38.78263854
42068	4	-50.37765297	-20.80459416	38.22206943
43436	4	-50.16165566	-19.40085215	40.31186577
40908	4	-48.1156142	-20.5927556	39.30757732
41472	4	-45.55505606	-20.42933728	39.33037188
39491	4	-43.42296719	-21.66476554	38.60802779
40409	4	-42.07806005	-19.21714005	38.5079973
42189	4	-43.14448478	-20.10793011	40.50750062
41501	4	-44.39087728	-22.13267955	40.82905882
41349	4	-48.97851397	-18.61135296	38.17625901
44831	4	-48.93698057	-17.26448693	40.25100651
42821	4	-46.77712054	-18.1930163	39.39233767
43118	4	-47.63491214	-16.39968715	38.21299587
42027	4	-45.4359546	-16.02220507	39.43615634
46156	4	-44.13464674	-18.09777796	39.40251777
45574	1	-23.09702994	-16.47650088	40.28420247
47356	1	-20.43564462	-16.44392403	40.29438256
44546	4	-46.56099476	-14.0757825	38.15656274
43559	4	-47.68110148	-15.07409398	40.20076995
47938	4	-44.27838457	-13.78063264	39.47731933
50588	4	-46.37677189	-12.81650015	40.27114539
47263	4	-45.35409033	-10.41142038	40.35502051
47794	4	-45.33954696	-12.05067703	38.21697938
50078	4	-43.04100587	-11.34199693	39.59328388
46023	4	-44.02957475	-9.797622593	38.16452977
45434	4	-44.19735282	-8.27407608	40.29504648
46167	4	-41.75828064	-9.186584046	39.59306258
40704	3	-1.00169388	-43.64490886	42.68825389
41252	3	-2.25694602	-41.50524502	42.64620567
40251	3	-3.63388968	-39.19318731	42.57937114
44772	3	-1.15380828	-39.13757523	42.65704969
41699	3	-4.974552	-37.00967466	42.71680241
43126	3	-2.2472847	-36.95280758	42.58932993
44178	3	-1.03684464	-34.69577449	42.49284034
44948	3	-2.49200388	-32.70653916	42.55414221
47999	3	-1.21557906	-30.38138841	42.40254733
40583	4	-45.67070412	-24.38680208	40.86225478
44698	4	-46.72356188	-21.29502714	41.30420366
44879	4	-44.39799994	-20.75839912	42.97860789
45461	4	-50.27334669	-17.9567896	42.21465819
47405	4	-47.89040267	-19.19328596	41.26149153
46887	4	-45.26313003	-19.05505685	41.30862979
43016	4	-47.85313464	-17.76862711	43.1866359
45542	4	-46.72916339	-16.8703604	41.33341611
45364	4	-43.13374427	-18.71353392	42.55746181
47357	4	-48.85116955	-15.76835482	42.16442164
50878	4	-46.68078485	-15.54191898	43.41856501
45887	4	-47.6801559	-13.54102364	42.25006722
52242	4	-45.50363523	-14.64454234	41.49806807
52159	4	-45.61486375	-13.21837036	43.50022707
45504	1	-21.77219574	-15.9312391	42.35917127
48501	4	-46.64066981	-11.36531697	42.25117375
51730	4	-44.28429442	-12.35704188	41.69480946
47281	4	-43.19266804	-10.02272332	41.63926155
48428	4	-44.46064435	-10.77724244	43.57856954
44272	4	-45.41570694	-9.015511054	42.35540906
45436	4	-44.05863065	-6.991740706	42.28813192
46314	4	-43.06202438	-8.595394238	43.59538882
45181	4	-41.76260768	-6.224760493	43.58830702
45473	3	-4.30052076	-44.02700244	46.22163187
43279	3	-5.50571904	-43.44083534	44.26948812
45354	3	-5.52370554	-41.78169435	46.28979424
44396	3	-3.40684866	-42.07055136	44.81345925
44712	3	-2.12775156	-42.815066	46.83310145
42313	3	-7.01257662	-41.30773671	44.31485593
43598	3	-8.1098559	-39.0743797	44.31773291
44934	3	-6.91596342	-39.68231187	46.2745241
41229	3	-4.7746449	-39.90330934	44.76875536
44260	3	-4.85769114	-38.33323845	46.7864058
41575	3	-3.53224026	-40.47355561	46.78087314
45271	3	-9.31895982	-37.0568755	44.28077474
45992	3	-9.42615936	-35.41469049	46.23535287
45210	3	-8.0548686	-37.51707253	46.3400308
43823	3	-7.47015318	-35.5437518	44.71542051
46191	3	-6.07152294	-37.68503024	44.76632098
47565	3	-6.14398284	-36.08523965	46.82911794
46055	3	-10.78049142	-34.93645158	44.28520087
45934	3	-10.77638022	-33.39572656	46.40288181
45951	3	-7.52010426	-34.00071258	46.67774436
51103	2	-9.02326176	-27.38422876	46.40863578
52029	2	-7.79267682	-25.17799242	46.37057108
58599	2	-9.142281	-23.06717244	46.51951029
54109	2	-6.57709776	-23.01723906	46.55580454
52075	2	-5.17898142	-25.13393356	46.43297948
53396	2	-4.1091444	-22.89832464	46.51132195
53129	2	-2.67145776	-25.36508681	46.29842519
53812	2	-1.56091986	-23.02133342	46.47768338
52048	2	-0.09743544	-25.27340878	46.2988678
56195	2	-10.47348756	-20.84028629	46.45356098
57306	2	-7.9459218	-20.88292103	46.54363268
57223	2	-5.4108531	-20.79631644	46.48011775
50776	2	-0.2225187	-20.89885342	46.52128074
53244	2	-2.74021758	-20.85096723	46.56222242
50762	4	-49.97499691	-16.67703545	44.16193321
52217	4	-47.68367098	-16.500711	45.32224266
56068	2	-14.15825334	-18.49929214	46.49074045
51832	2	-15.4802097	-16.31646486	46.3816364
58910	2	-13.03692354	-16.47890409	46.41372583
58349	2	-11.73264534	-18.69119296	46.49140437
56037	2	-10.38828294	-16.50818766	46.51773983
54038	2	-8.0060481	-16.54441383	46.56532071
53992	2	-9.1289196	-18.70935055	46.53566565
61003	2	-6.62632938	-18.73694297	46.48033905
57574	2	-4.11551676	-18.71317789	46.61533596
64543	2	-5.58085122	-16.52394204	46.44891354
58235	2	-2.8927431	-16.40671877	46.5613372
50542	2	-1.55033352	-18.69324014	46.42058632
50992	2	-0.44380404	-16.4813073	46.5407557
49814	4	-48.95778325	-14.36034044	44.17786727
53381	4	-50.1824275	-15.37600844	46.21034524
50666	2	-14.3285598	-14.24115899	46.56797639
57541	2	-11.75011794	-14.39790173	46.47414247
59049	2	-9.23848308	-14.26990851	46.6168851
58389	2	-6.79026348	-14.32981076	46.52946907
57518	2	-4.32436572	-14.30497758	46.66756427
52163	2	-1.83441744	-14.31690463	46.5996232
47688	4	-46.76361525	-9.790679984	44.42241084
50089	2	-15.663672	-12.09242169	46.65118759
50958	2	-13.12521156	-12.23243096	46.71580906
51138	2	-14.50801368	-9.990769519	46.7379397
52149	2	-10.67801976	-12.08245282	46.57218121
49344	2	-12.0314268	-9.893305978	46.78773364
50001	2	-9.47816604	-9.863043326	46.64565493
50117	2	-8.14449276	-12.13300925	46.70474374
49675	2	-6.99130116	-9.922856567	46.68814576
53734	2	-4.50577242	-9.975460177	46.70120284
49298	2	-5.60747124	-12.18881714	46.61090983
53133	2	-3.19892472	-12.16487404	46.69589149
53707	2	-0.61698834	-11.96042313	46.61223767
50993	2	-1.97913168	-9.927841004	46.66690035
50229	1	-49.32654761	-8.477725927	46.48432257
51145	1	-50.63967311	-6.457248867	46.3125888
50137	1	-48.13545074	-6.28110243	46.40420965
46812	4	-44.41673673	-9.412752866	45.51654968
45479	4	-43.04341093	-6.966907529	45.47295232
50495	2	-16.00788222	-7.914039529	46.9384433
52679	2	-13.50673092	-7.809722388	46.88909197
49057	2	-10.98194022	-7.732018578	46.7724635
54737	2	-8.26515648	-7.724986962	46.80455293
50131	2	-5.73882408	-7.750265177	46.70076023
53097	2	-3.11557014	-7.687247655	46.70098153
54712	2	-0.6917094	-7.598506878	46.45533143
47647	1	-49.3941974	-4.132276123	46.38097248
45405	4	-44.24250407	-5.34856771	44.2931679
45359	4	-41.93500057	-4.751859419	45.6415878
50238	2	-13.6774485	-3.487592627	46.93755808
51854	2	-12.2138613	-5.566547812	46.89816554
50518	2	-10.98728478	-3.398851851	46.75298854
53403	2	-9.58875732	-5.627162124	46.78795495
46327	2	-7.11885114	-5.582302193	46.67885089
49474	2	-8.44779654	-3.435434057	46.8277901
51670	2	-4.4488323	-5.544028839	46.71846474
49523	2	-5.82423426	-3.336546391	46.69544887
51214	2	-3.18710502	-3.270591611	46.69257189
52221	2	-1.99968768	-5.50878175	46.72510393
51949	2	-0.72860742	-3.329158743	46.65937593
47070	1	-45.59758643	-1.534672488	46.53810002
51175	2	-9.86688	-1.21655861	46.93379587
49960	2	-7.2465039	-1.287675843	46.79038932
50154	2	-4.68563742	-1.09479594	46.69589149
50085	2	-2.06556966	-1.09559701	46.73196443
46030	3	-4.27287294	-42.50773097	48.23020876
48137	3	-0.8777412	-43.42766219	48.91714382
48606	2	-14.40913932	-38.3269901	48.8020645
45828	3	-6.88595166	-38.26373226	48.26583909
45280	3	-5.58362628	-40.36302572	48.21604515
45498	3	-3.55526298	-39.11940874	48.81158067
47406	3	-2.18962512	-41.30923204	48.84167834
48898	2	-15.576309	-36.09287652	48.58717598
47559	2	-13.19726034	-36.11349073	48.44288421
48309	3	-8.21746656	-35.96920018	48.22666786
45646	3	-4.88019996	-36.88901569	48.76820462
50555	2	-16.82806662	-33.8389854	48.64847785
48500	2	-14.43884274	-33.83248783	48.51281703
48766	2	-11.96071416	-33.84628404	48.44576119
45794	3	-6.31028088	-34.5704515	48.80250711
53318	2	-21.92513238	-29.36296116	48.57124192
54944	2	-19.4444343	-29.40426078	48.50750568
51749	2	-18.0384039	-31.70689256	48.5566357
53497	2	-16.90566552	-29.26273837	48.48714549
51339	2	-15.65812188	-31.57916637	48.50861221
50619	2	-13.1203809	-31.55735946	48.5360542
59105	2	-45.62041387	-27.0252603	49.07316484
50639	2	-25.55552754	-27.2021188	48.74983618
53953	2	-23.15859516	-27.19864749	48.67127241
51880	2	-20.70780606	-27.23104633	48.51060397
53524	2	-18.2573253	-27.27448214	48.54048033
52515	2	-15.6189627	-27.11213191	48.46390832
49615	2	-47.93361138	-22.8396685	49.21391571
51636	2	-45.43836993	-22.7585824	49.2446773
51248	2	-46.75501256	-24.96072438	49.22785801
51823	2	-44.26273118	-24.86388389	49.24777558
53622	2	-42.89845001	-22.72351332	49.2448986
48254	2	-30.5236044	-22.71087422	48.66573975
50688	2	-29.35849032	-24.90990092	48.63652731
48368	2	-26.851275	-24.96419568	48.65445313
49515	2	-28.13921118	-22.69609892	48.64205997
49095	2	-25.66067148	-22.63397148	48.55508655
48941	2	-24.35865444	-24.84047484	48.60753617
49146	2	-23.10114114	-22.65106098	48.75094272
50475	2	-21.89995128	-24.96401767	48.64095344
49192	2	-20.68149438	-22.67589415	48.62169978
49077	2	-19.50548562	-24.90883283	48.55951268
57530	2	-16.96260564	-24.98075113	48.53207069
52818	2	-18.14025888	-22.65319716	48.56747971
52096	2	-49.09229143	-20.65790931	49.13358148
52773	2	-46.64883055	-20.56738838	49.30111043
53121	2	-44.23210274	-20.66770017	49.17540839
51923	2	-36.77016168	-20.36436159	48.767762
49496	2	-34.27271046	-20.53703672	48.78590913
49015	2	-31.80136536	-20.49885237	48.66197754
47034	2	-29.37205728	-20.45425946	48.51923492
48710	2	-26.84808882	-20.49182076	48.38866414
48127	2	-24.40552212	-20.54077505	48.46368701
47465	2	-21.90169854	-20.50953331	48.54734083
51312	2	-19.37135772	-20.47099293	48.49887473
52140	4	-49.07534301	-17.470629	47.20755188
52811	2	-47.84616616	-18.45674642	49.18492457
54147	2	-46.37623743	-16.29964238	49.41552584
52167	2	-45.31789121	-18.50801491	49.21081742
55619	2	-39.27665754	-15.98633493	48.44354813
55089	2	-37.84174596	-18.16435579	48.50285824
55235	2	-36.6575148	-15.95482617	48.30124811
49489	2	-35.39301246	-18.08905519	48.67127241
49086	2	-32.9425317	-18.15438692	48.52875109
53831	2	-34.14999114	-15.92135923	48.45571998
50908	2	-30.46625316	-18.13943361	48.42916321
51057	2	-31.66919028	-15.97983736	48.41322915
53873	2	-29.16516114	-16.00965497	48.42230271
49288	2	-27.95626278	-18.2374312	48.46988359
53730	2	-26.74500048	-15.89884026	48.35568949
48523	2	-25.55686368	-18.20823664	48.39552464
48532	2	-23.06064582	-18.2682279	48.46833444
51526	2	-20.59752312	-18.40129456	48.5325133
51429	2	-21.69870804	-16.0613685	48.41278654
53667	4	-47.91514181	-15.11138825	47.25092794
53978	2	-35.44080516	-13.88343664	48.25809336
53795	2	-32.81498172	-13.68744147	48.55995529
53173	2	-30.36922884	-13.74476249	48.36918918
54000	2	-27.89521146	-13.73719683	48.44354813
51865	2	-24.2170236	-15.96719825	48.4218601
53557	2	-25.24030128	-13.74609761	48.36365652
54349	2	-42.2518302	-10.29054779	49.92430925
53939	2	-41.12608086	-12.53220923	50.08099418
54444	2	-24.16830588	-11.60813025	48.47807193
48513	2	-43.36938797	-8.108521572	49.63506178
48035	2	-40.93747956	-8.23847296	49.91545699
52805	1	-17.11985904	-7.166819048	49.16943312
52814	1	-14.6554002	-7.314661004	48.94591366
46877	2	-42.09049643	-5.979544004	49.63616832
47156	2	-40.98886956	-3.752390832	49.60120191
50646	2	-39.56639436	-5.925160238	49.89221982
47917	2	-38.40611094	-3.67077068	49.83822106
45885	2	-14.76013302	-5.726227805	47.01590054
52835	1	-15.84775098	-5.038375527	49.24069378
46592	2	-39.64502106	-1.471298934	49.70211762
53001	1	-17.15994324	-2.844689288	49.41154232
50698	2	-15.14494134	-1.397867499	47.02940023
52069	2	-12.4404912	-1.36911798	46.92184532
49768	3	-2.9996343	-41.75221496	52.3188445
47664	3	-3.08730564	-43.12271256	50.31203806
50034	3	-1.70902584	-43.91965636	52.37948245
49430	3	-0.99819936	-41.97499258	50.87459893
45439	3	-4.28458986	-41.04301861	50.1232637
